,wage
10137,0.64
10138,0.52
10139,0.08
10140,0.08
10141,0.0
10142,0.88
10143,0.12
10144,0.16
10145,0.08
10146,0.32
10147,0.0
10148,0.0
10149,0.24
10150,0.0
10151,0.0
10152,0.52
10153,0.76
10154,0.52
10155,0.84
10156,0.08
10157,0.0
10158,0.04
10159,0.0
10160,0.08
10161,0.04
10162,0.04
10163,0.0
10164,0.12
10165,0.12
10166,0.0
10167,0.64
10168,0.04
10169,0.12
10170,0.0
10171,0.52
10172,0.28
10173,0.04
10174,0.76
10175,0.6
10176,0.04
10177,0.16
10178,0.0
10179,0.16
10180,0.0
10181,0.72
10182,0.0
10183,0.12
10184,0.0
10185,0.52
10186,0.0
10187,0.68
10188,0.0
10189,0.0
10190,0.08
10191,0.2
10192,0.0
10193,0.84
10194,0.96
10195,0.04
10196,0.0
10197,0.2
10198,0.04
10199,0.12
10200,0.0
10201,0.4
10202,0.04
10203,0.04
10204,0.48
10205,0.0
10206,0.36
10207,0.8
10208,0.84
10209,0.0
10210,0.16
10211,0.04
10212,0.0
10213,0.4
10214,0.0
10215,0.08
10216,0.12
10217,0.04
10218,0.0
10219,0.52
10220,0.0
10221,0.0
10222,0.2
10223,0.04
10224,0.24
10225,0.0
10226,0.0
10227,0.56
10228,0.0
10229,0.24
10230,0.12
10231,0.32
10232,0.32
10233,0.16
10234,0.4
10235,0.92
10236,0.08
10237,0.12
10238,0.08
10239,0.2
10240,0.28
10241,0.0
10242,0.04
10243,0.72
10244,0.56
10245,0.04
10246,0.0
10247,0.0
10248,0.0
10249,0.2
10250,0.12
10251,0.0
10252,0.0
10253,0.4
10254,0.12
10255,0.28
10256,0.0
10257,0.0
10258,0.28
10259,0.44
10260,0.08
10261,0.0
10262,0.0
10263,0.44
10264,0.4
10265,0.0
10266,0.0
10267,0.24
10268,0.08
10269,0.04
10270,0.0
10271,0.68
10272,0.0
10273,0.56
10274,0.0
10275,0.0
10276,0.0
10277,0.88
10278,0.2
10279,0.0
10280,0.0
10281,0.0
10282,0.6
10283,0.2
10284,0.0
10285,0.0
10286,0.04
10287,0.0
10288,0.52
10289,0.16
10290,0.2
10291,0.0
10292,0.04
10293,0.64
10294,0.04
10295,0.32
10296,0.0
10297,0.16
10298,0.44
10299,0.36
10300,0.0
10301,0.44
10302,0.12
10303,0.04
10304,0.04
10305,0.16
10306,0.36
10307,0.0
10308,0.08
10309,0.0
10310,0.0
10311,0.0
10312,0.36
10313,0.32
10314,0.0
10315,0.0
10316,0.0
10317,0.04
10318,0.52
10319,0.48
10320,0.96
10321,0.0
10322,0.0
10323,0.08
10324,0.0
10325,0.04
10326,0.36
10327,0.96
10328,0.0
10329,0.36
10330,0.08
10331,0.0
10332,0.12
10333,0.08
10334,0.48
10335,0.0
10336,0.0
10337,1.0
10338,0.08
10339,0.44
10340,0.24
10341,0.44
10342,0.0
10343,0.0
10344,0.0
10345,0.84
10346,0.28
10347,0.84
10348,0.0
10349,0.0
10350,0.04
10351,0.24
10352,0.0
10353,0.16
10354,0.64
10355,0.28
10356,0.04
10357,0.04
10358,0.0
10359,0.08
10360,0.0
10361,0.0
10362,0.0
10363,0.4
10364,0.12
10365,0.36
10366,0.0
10367,0.0
10368,0.88
10369,0.2
10370,0.48
10371,0.28
10372,0.84
10373,0.0
10374,0.76
10375,0.28
10376,0.0
10377,0.2
10378,0.24
10379,0.52
10380,0.64
10381,0.04
10382,0.32
10383,0.52
10384,0.36
10385,0.12
10386,0.32
10387,0.08
10388,0.24
10389,0.04
10390,0.16
10391,0.16
10392,0.56
10393,0.32
10394,0.08
10395,0.24
10396,0.04
10397,0.92
10398,0.04
10399,0.64
10400,0.04
10401,0.0
10402,0.0
10403,0.76
10404,0.72
10405,0.0
10406,0.2
10407,0.12
10408,0.0
10409,0.36
10410,0.0
10411,0.24
10412,0.0
10413,0.0
10414,0.72
10415,0.36
10416,0.44
10417,0.0
10418,0.52
10419,0.56
10420,0.0
10421,0.0
10422,0.2
10423,0.2
10424,0.0
10425,0.0
10426,0.12
10427,0.04
10428,0.24
10429,0.0
10430,0.44
10431,0.0
10432,0.0
10433,0.08
10434,0.8
10435,0.08
10436,0.0
10437,0.0
10438,0.0
10439,0.44
10440,0.16
10441,0.0
10442,0.08
10443,0.0
10444,0.64
10445,0.0
10446,0.32
10447,0.0
10448,0.0
10449,0.44
10450,0.04
10451,0.2
10452,0.56
10453,0.4
10454,0.0
10455,0.72
10456,0.44
10457,0.32
10458,0.0
10459,0.0
10460,0.0
10461,0.36
10462,0.4
10463,0.36
10464,0.28
10465,0.16
10466,0.08
10467,0.08
10468,0.12
10469,0.08
10470,0.44
10471,0.08
10472,0.2
10473,0.04
10474,0.4
10475,0.52
10476,0.44
10477,0.04
10478,0.6
10479,0.16
10480,0.0
10481,0.0
10482,0.2
10483,0.0
10484,0.04
10485,0.16
10486,0.0
10487,0.04
10488,0.76
10489,0.24
10490,0.72
10491,0.72
10492,0.0
10493,0.4
10494,0.0
10495,0.52
10496,0.12
10497,0.04
10498,0.2
10499,0.16
10500,0.4
10501,0.52
10502,0.68
10503,0.04
10504,0.04
10505,0.72
10506,0.04
10507,0.0
10508,0.0
10509,0.0
10510,0.68
10511,0.0
10512,0.68
10513,0.08
10514,0.12
10515,0.08
10516,0.64
10517,0.0
10518,1.0
10519,0.16
10520,0.2
10521,0.04
10522,0.76
10523,0.4
10524,0.0
10525,0.2
10526,0.96
10527,0.2
10528,0.48
10529,0.32
10530,0.0
10531,0.16
10532,0.48
10533,0.08
10534,0.36
10535,0.0
10536,0.04
10537,0.36
10538,0.32
10539,0.0
10540,0.08
10541,0.36
10542,0.56
10543,0.68
10544,0.04
10545,0.0
10546,0.08
10547,0.2
10548,0.0
10549,0.0
10550,0.0
10551,0.0
10552,0.52
10553,0.24
10554,0.0
10555,0.0
10556,0.04
10557,0.56
10558,0.2
10559,0.08
10560,0.0
10561,0.0
10562,0.32
10563,0.04
10564,0.16
10565,0.04
10566,0.0
10567,0.96
10568,0.0
10569,0.6
10570,0.0
10571,0.0
10572,0.08
10573,0.88
10574,0.68
10575,0.8
10576,0.08
10577,0.0
10578,0.24
10579,0.0
10580,0.04
10581,0.24
10582,0.36
10583,0.12
10584,0.6
10585,0.76
10586,0.04
10587,0.04
10588,0.0
10589,0.0
10590,0.08
10591,0.24
10592,0.36
10593,0.72
10594,0.52
10595,0.96
10596,0.92
10597,0.0
10598,0.36
10599,0.0
10600,0.24
10601,0.52
10602,0.0
10603,0.08
10604,1.0
10605,0.4
10606,0.28
10607,0.08
10608,0.16
10609,0.0
10610,0.12
10611,0.0
10612,0.04
10613,0.0
10614,0.0
10615,0.24
10616,0.0
10617,0.36
10618,0.56
10619,0.04
10620,0.0
10621,0.88
10622,0.32
10623,0.04
10624,0.0
10625,0.24
10626,0.0
10627,0.04
10628,0.92
10629,0.88
10630,0.0
10631,0.8
10632,0.0
10633,0.92
10634,0.32
10635,0.0
10636,0.0
10637,0.24
10638,0.68
10639,0.0
10640,0.0
10641,0.0
10642,0.04
10643,0.08
10644,0.32
10645,0.36
10646,0.0
10647,0.52
10648,0.2
10649,0.36
10650,0.0
10651,0.0
10652,0.12
10653,0.32
10654,0.32
10655,0.0
10656,0.6
10657,0.0
10658,0.92
10659,0.24
10660,0.04
10661,0.0
10662,0.4
10663,0.0
10664,0.0
10665,0.16
10666,0.04
10667,0.04
10668,0.04
10669,0.36
10670,0.0
10671,0.08
10672,0.52
10673,0.0
10674,0.08
10675,1.0
10676,0.28
10677,0.6
10678,0.08
10679,0.96
10680,0.48
10681,0.0
10682,0.0
10683,0.0
10684,0.28
10685,0.04
10686,0.08
10687,0.2
10688,0.08
10689,0.24
10690,0.0
10691,0.16
10692,0.24
10693,0.6
10694,0.08
10695,0.0
10696,0.0
10697,0.0
10698,0.32
10699,0.12
10700,0.0
10701,0.32
10702,0.0
10703,0.64
10704,0.08
10705,0.0
10706,0.52
10707,0.88
10708,0.36
10709,0.2
10710,0.0
10711,0.32
10712,0.0
10713,0.0
10714,0.64
10715,0.64
10716,0.4
10717,0.0
10718,0.76
10719,0.28
10720,0.68
10721,0.0
10722,0.12
10723,0.16
10724,0.0
10725,0.0
10726,0.0
10727,0.84
10728,0.0
10729,0.08
10730,0.6
10731,0.8
10732,0.36
10733,0.0
10734,0.0
10735,0.36
10736,0.32
10737,0.72
10738,0.08
10739,0.04
10740,0.56
10741,0.16
10742,0.32
10743,0.0
10744,0.0
10745,0.28
10746,0.48
10747,0.52
10748,0.0
10749,0.64
10750,0.0
10751,0.24
10752,0.16
10753,0.12
10754,0.16
10755,0.12
10756,0.04
10757,0.16
10758,0.0
10759,0.0
10760,0.72
10761,0.0
10762,0.28
10763,0.08
10764,0.0
10765,0.0
10766,0.2
10767,0.0
10768,0.12
10769,0.0
10770,0.64
10771,0.16
10772,0.24
10773,0.08
10774,0.0
10775,0.32
10776,0.68
10777,0.0
10778,0.68
10779,0.16
10780,0.0
10781,0.16
10782,0.52
10783,0.08
10784,1.0
10785,0.0
10786,0.0
10787,0.0
10788,0.0
10789,0.0
10790,0.2
10791,0.0
10792,0.56
10793,0.0
10794,0.16
10795,0.0
10796,0.88
10797,0.4
10798,0.16
10799,0.52
10800,0.2
10801,0.04
10802,0.76
10803,0.0
10804,0.8
10805,0.28
10806,0.4
10807,0.84
10808,0.44
10809,0.0
10810,0.16
10811,0.04
10812,0.0
10813,0.4
10814,0.48
10815,0.0
10816,0.04
10817,0.68
10818,0.16
10819,0.08
10820,0.0
10821,0.0
10822,0.52
10823,0.72
10824,0.28
10825,0.2
10826,0.0
10827,0.4
10828,0.0
10829,0.0
10830,0.0
10831,0.0
10832,0.76
10833,0.0
10834,0.56
10835,0.08
10836,0.48
10837,0.0
10838,0.04
10839,0.04
10840,0.56
10841,0.0
10842,0.2
10843,0.0
10844,0.0
10845,0.48
10846,0.56
10847,0.08
10848,0.64
10849,0.04
10850,0.0
10851,0.36
10852,0.32
10853,0.04
10854,0.0
10855,0.04
10856,0.0
10857,0.08
10858,0.84
10859,0.44
10860,0.24
10861,0.6
10862,0.28
10863,0.0
10864,0.0
10865,0.2
10866,0.0
10867,0.48
10868,0.24
10869,0.0
10870,0.0
10871,0.0
10872,0.32
10873,0.48
10874,0.08
10875,0.2
10876,0.2
10877,0.0
10878,0.84
10879,0.56
10880,0.84
10881,0.0
10882,0.0
10883,0.52
10884,0.0
10885,0.72
10886,0.0
10887,0.0
10888,0.0
10889,0.16
10890,0.0
10891,0.36
10892,0.0
10893,0.76
10894,0.0
10895,0.0
10896,0.24
10897,0.16
10898,0.96
10899,0.0
10900,0.2
10901,0.0
10902,0.0
10903,0.88
10904,0.88
10905,0.04
10906,0.88
10907,0.92
10908,0.44
10909,0.2
10910,0.52
10911,0.08
10912,0.2
10913,0.12
10914,0.0
10915,0.0
10916,0.32
10917,0.72
10918,0.48
10919,0.32
10920,1.0
10921,0.0
10922,0.48
10923,0.0
10924,0.0
10925,0.0
10926,0.0
10927,0.0
10928,0.68
10929,0.0
10930,0.24
10931,0.0
10932,0.44
10933,0.2
10934,0.6
10935,0.44
10936,0.8
10937,0.24
10938,0.08
10939,0.84
10940,0.0
10941,0.04
10942,0.12
10943,0.68
10944,0.08
10945,0.0
10946,0.12
10947,0.76
10948,0.24
10949,0.52
10950,0.0
10951,0.68
10952,0.24
10953,0.56
10954,0.0
10955,0.12
10956,0.96
10957,0.24
10958,0.0
10959,0.0
10960,0.04
10961,0.52
10962,0.08
10963,0.6
10964,0.0
10965,0.12
10966,0.0
10967,0.88
10968,0.68
10969,0.44
10970,0.8
10971,0.48
10972,0.12
10973,0.0
10974,0.96
10975,0.0
10976,0.16
10977,0.52
10978,0.4
10979,0.52
10980,0.0
10981,0.6
10982,0.84
10983,0.08
10984,0.16
10985,0.2
10986,0.32
10987,0.68
10988,0.0
10989,0.0
10990,0.0
10991,0.0
10992,0.0
10993,0.08
10994,0.48
10995,0.56
10996,0.76
10997,0.92
10998,0.0
10999,0.92
11000,0.12
11001,0.0
11002,0.04
11003,0.0
11004,0.16
11005,0.0
11006,0.68
11007,0.4
11008,0.68
11009,0.2
11010,0.44
11011,0.52
11012,0.04
11013,0.0
11014,0.0
11015,0.64
11016,0.0
11017,0.4
11018,0.0
11019,0.0
11020,0.32
11021,0.04
11022,0.12
11023,0.04
11024,0.04
11025,0.0
11026,0.04
11027,0.08
11028,0.24
11029,0.64
11030,0.0
11031,0.04
11032,0.04
11033,0.0
11034,0.8
11035,0.44
11036,0.24
11037,0.0
11038,0.52
11039,0.04
11040,0.0
11041,0.0
11042,0.04
11043,0.04
11044,0.4
11045,0.36
11046,0.0
11047,0.04
11048,0.08
11049,0.56
11050,0.52
11051,0.24
11052,0.0
11053,0.32
11054,0.0
11055,0.04
11056,0.72
11057,0.56
11058,0.0
11059,0.16
11060,0.48
11061,0.28
11062,0.04
11063,0.12
11064,0.0
11065,0.12
11066,0.24
11067,0.72
11068,0.0
11069,0.0
11070,0.0
11071,0.08
11072,0.0
11073,0.0
11074,0.12
11075,0.04
11076,0.08
11077,0.0
11078,0.72
11079,0.96
11080,0.56
11081,0.84
11082,0.0
11083,0.0
11084,0.0
11085,0.0
11086,0.28
11087,0.04
11088,0.36
11089,0.52
11090,0.12
11091,0.0
11092,0.12
11093,0.44
11094,0.0
11095,0.0
11096,0.68
11097,0.28
11098,0.0
11099,0.0
11100,0.4
11101,0.0
11102,0.0
11103,0.28
11104,0.12
11105,0.28
11106,0.84
11107,0.0
11108,0.24
11109,0.24
11110,0.16
11111,0.32
11112,0.52
11113,0.0
11114,0.0
11115,0.6
11116,0.0
11117,0.0
11118,0.04
11119,0.64
11120,0.8
11121,0.04
11122,0.2
11123,0.08
11124,0.56
11125,0.12
11126,0.0
11127,0.36
11128,0.88
11129,0.16
11130,0.12
11131,1.0
11132,0.0
11133,0.68
11134,0.04
11135,0.0
11136,0.04
11137,0.16
11138,0.52
11139,0.0
11140,0.0
11141,0.2
11142,0.28
11143,0.96
11144,0.0
11145,0.0
11146,0.88
11147,0.36
11148,0.0
11149,0.6
11150,0.0
11151,0.0
11152,0.08
11153,0.08
11154,0.16
11155,1.0
11156,0.0
11157,0.0
11158,0.0
11159,0.0
11160,0.04
11161,0.88
11162,0.08
11163,0.64
11164,0.36
11165,0.68
11166,0.88
11167,0.0
11168,0.4
11169,0.0
11170,0.64
11171,0.0
11172,0.12
11173,0.48
11174,0.2
11175,0.0
11176,0.08
11177,0.16
11178,0.08
11179,0.04
11180,0.4
11181,0.0
11182,0.44
11183,0.16
11184,0.0
11185,0.52
11186,0.8
11187,0.0
11188,0.12
11189,0.68
11190,0.04
11191,0.28
11192,0.8
11193,0.68
11194,0.24
11195,0.92
11196,0.32
11197,0.44
11198,0.68
11199,0.24
11200,0.72
11201,0.52
11202,0.04
11203,0.12
11204,0.0
11205,0.64
11206,0.08
11207,0.04
11208,0.0
11209,0.0
11210,0.16
11211,0.0
11212,0.0
11213,0.0
11214,0.56
11215,0.0
11216,0.68
11217,0.8
11218,0.2
11219,0.12
11220,0.0
11221,0.0
11222,0.4
11223,0.6
11224,0.08
11225,0.48
11226,0.16
11227,0.32
11228,0.6
11229,0.08
11230,0.4
11231,0.04
11232,0.36
11233,0.04
11234,0.0
11235,0.6
11236,0.92
11237,0.52
11238,0.0
11239,0.2
11240,0.56
11241,0.0
11242,0.76
11243,0.48
11244,0.04
11245,0.0
11246,0.64
11247,0.36
11248,0.04
11249,0.2
11250,0.96
11251,0.16
11252,0.0
11253,0.08
11254,0.68
11255,0.24
11256,0.0
11257,0.08
11258,0.84
11259,0.0
11260,0.0
11261,0.0
11262,0.48
11263,0.0
11264,0.0
11265,0.28
11266,0.0
11267,0.36
11268,0.32
11269,0.0
11270,0.76
11271,0.0
11272,0.16
11273,0.12
11274,0.0
11275,0.76
11276,0.52
11277,0.2
11278,0.16
11279,0.04
11280,0.0
11281,0.36
11282,0.0
11283,0.0
11284,0.04
11285,0.0
11286,0.64
11287,0.04
11288,0.52
11289,0.0
11290,0.84
11291,0.32
11292,0.0
11293,0.0
11294,0.0
11295,0.28
11296,0.12
11297,0.96
11298,0.0
11299,0.0
11300,0.08
11301,0.56
11302,0.04
11303,0.4
11304,0.12
11305,0.36
11306,0.08
11307,0.72
11308,0.08
11309,0.24
11310,0.2
11311,0.0
11312,0.44
11313,0.2
11314,0.0
11315,0.48
11316,0.8
11317,0.0
11318,0.04
11319,0.04
11320,0.0
11321,0.0
11322,0.44
11323,0.84
11324,0.0
11325,0.04
11326,0.2
11327,0.0
11328,0.0
11329,0.24
11330,0.16
11331,0.0
11332,0.0
11333,0.0
11334,0.04
11335,0.4
11336,0.76
11337,0.64
11338,0.0
11339,0.04
11340,0.28
11341,0.92
11342,0.04
11343,0.08
11344,0.12
11345,0.28
11346,0.0
11347,0.2
11348,0.08
11349,0.0
11350,0.08
11351,0.48
11352,0.0
11353,0.64
11354,0.16
11355,0.0
11356,0.04
11357,0.76
11358,0.0
11359,0.08
11360,0.0
11361,0.0
11362,0.16
11363,0.4
11364,0.4
11365,0.2
11366,0.0
11367,0.12
11368,0.0
11369,0.6
11370,0.52
11371,0.2
11372,0.8
11373,0.16
11374,0.0
11375,0.36
11376,0.0
11377,0.32
11378,0.04
11379,0.24
11380,0.12
11381,0.16
11382,0.84
11383,0.0
11384,0.16
11385,0.4
11386,0.0
11387,0.0
11388,0.0
11389,0.12
11390,0.2
11391,0.0
11392,0.0
11393,0.24
11394,0.0
11395,0.84
11396,0.32
11397,0.0
11398,0.52
11399,0.24
11400,0.44
11401,0.0
11402,0.16
11403,0.08
11404,0.0
11405,0.28
11406,0.0
11407,0.0
11408,0.0
11409,0.0
11410,0.16
11411,0.0
11412,0.16
11413,0.92
11414,0.0
11415,0.04
11416,0.64
11417,0.04
11418,0.28
11419,0.04
11420,0.0
11421,0.4
11422,0.88
11423,0.84
11424,0.0
11425,0.0
11426,0.04
11427,0.16
11428,0.08
11429,0.4
11430,0.32
11431,0.0
11432,0.0
11433,0.28
11434,0.0
11435,0.6
11436,0.0
11437,0.0
11438,0.0
11439,0.0
11440,0.12
11441,0.2
11442,0.0
11443,0.72
11444,0.6
11445,0.0
11446,0.04
11447,0.88
11448,0.0
11449,0.0
11450,0.36
11451,0.0
11452,0.08
11453,0.0
11454,0.0
11455,0.56
11456,0.0
11457,0.04
11458,0.12
11459,0.08
11460,0.0
11461,0.2
11462,0.0
11463,0.0
11464,0.16
11465,0.0
11466,0.52
11467,0.0
11468,0.6
11469,0.04
11470,0.16
11471,0.64
11472,0.0
11473,0.36
11474,0.04
11475,0.16
11476,0.24
11477,0.44
11478,0.0
11479,0.0
11480,0.36
11481,0.0
11482,0.36
11483,0.0
11484,0.0
11485,0.36
11486,0.12
11487,0.0
11488,0.36
11489,0.08
11490,0.6
11491,0.0
11492,0.2
11493,0.04
11494,0.0
11495,0.0
11496,0.2
11497,0.64
11498,0.0
11499,0.08
11500,0.08
11501,0.12
11502,0.0
11503,0.44
11504,0.08
11505,0.28
11506,0.04
11507,0.12
11508,0.4
11509,0.0
11510,0.0
11511,0.64
11512,0.12
11513,0.4
11514,0.4
11515,0.12
11516,0.0
11517,0.28
11518,0.28
11519,0.32
11520,0.04
11521,0.0
11522,0.0
11523,0.72
11524,0.0
11525,0.28
11526,0.0
11527,0.0
11528,0.0
11529,0.12
11530,0.24
11531,0.0
11532,0.08
11533,0.0
11534,0.2
11535,0.0
11536,1.0
11537,0.0
11538,0.04
11539,0.0
11540,0.4
11541,0.88
11542,0.0
11543,0.32
11544,0.48
11545,0.28
11546,0.12
11547,0.0
11548,0.04
11549,0.52
11550,0.6
11551,0.08
11552,0.76
11553,0.28
11554,0.28
11555,0.0
11556,0.0
11557,0.16
11558,0.16
11559,0.0
11560,0.0
11561,0.0
11562,0.24
11563,0.0
11564,0.0
11565,0.0
11566,0.08
11567,0.44
11568,0.72
11569,0.08
11570,0.92
11571,0.52
11572,0.2
11573,0.8
11574,0.44
11575,0.0
11576,0.36
11577,0.76
11578,0.48
11579,0.0
11580,0.32
11581,0.0
11582,0.32
11583,0.92
11584,0.28
11585,0.16
11586,0.68
11587,0.0
11588,0.92
11589,0.48
11590,0.88
11591,0.0
11592,0.28
11593,0.64
11594,0.0
11595,0.0
11596,0.2
11597,0.0
11598,0.52
11599,0.04
11600,0.0
11601,0.56
11602,0.16
11603,0.24
11604,0.0
11605,0.0
11606,0.08
11607,0.0
11608,0.08
11609,0.08
11610,0.0
11611,0.28
11612,0.12
11613,0.2
11614,0.0
11615,0.04
11616,0.12
11617,0.28
11618,0.48
11619,0.76
11620,0.4
11621,0.36
11622,0.0
11623,0.0
11624,0.0
11625,0.0
11626,0.68
11627,0.12
11628,0.0
11629,1.0
11630,0.0
11631,0.0
11632,0.0
11633,0.16
11634,0.84
11635,0.2
11636,0.04
11637,0.0
11638,0.0
11639,0.0
11640,0.2
11641,0.08
11642,0.32
11643,0.0
11644,0.24
11645,0.0
11646,0.0
11647,1.0
11648,0.16
11649,0.2
11650,0.56
11651,0.08
11652,0.0
11653,0.48
11654,0.12
11655,0.24
11656,0.12
11657,0.72
11658,0.0
11659,0.64
11660,0.24
11661,0.52
11662,0.08
11663,0.92
11664,0.0
11665,0.8
11666,1.0
11667,0.36
11668,0.68
11669,0.0
11670,0.0
11671,0.0
11672,0.08
11673,0.0
11674,0.04
11675,0.8
11676,0.16
11677,0.0
11678,0.04
11679,0.0
11680,0.36
11681,0.92
11682,0.0
11683,0.24
11684,0.08
11685,0.16
11686,0.0
11687,0.4
11688,0.24
11689,0.16
11690,0.36
11691,0.28
11692,0.24
11693,0.36
11694,0.0
11695,0.32
11696,0.0
11697,0.0
11698,0.0
11699,0.0
11700,0.36
11701,0.4
11702,0.04
11703,0.68
11704,0.08
11705,0.04
11706,0.0
11707,0.16
11708,0.0
11709,0.0
11710,0.2
11711,0.04
11712,0.6
11713,0.04
11714,0.04
11715,0.88
11716,0.16
11717,0.0
11718,0.32
11719,0.0
11720,0.24
11721,0.0
11722,0.24
11723,0.0
11724,0.12
11725,0.6
11726,0.0
11727,0.64
11728,0.28
11729,0.0
11730,0.0
11731,0.72
11732,0.0
11733,0.0
11734,0.12
11735,0.04
11736,0.08
11737,0.0
11738,0.0
11739,0.44
11740,0.0
11741,0.72
11742,0.0
11743,0.88
11744,0.12
11745,0.48
11746,0.52
11747,0.0
11748,0.88
11749,0.0
11750,0.24
11751,0.08
11752,0.0
11753,0.04
11754,0.16
11755,0.08
11756,0.0
11757,0.0
11758,0.16
11759,0.08
11760,0.16
11761,0.0
11762,0.08
11763,0.48
11764,0.2
11765,0.72
11766,0.0
11767,0.0
11768,0.0
11769,0.44
11770,0.28
11771,0.32
11772,0.04
11773,0.0
11774,0.32
11775,0.68
11776,0.4
11777,0.8
11778,0.0
11779,0.0
11780,0.64
11781,0.04
11782,0.36
11783,0.08
11784,0.16
11785,0.0
11786,0.2
11787,0.04
11788,0.0
11789,0.44
11790,0.28
11791,0.92
11792,0.36
11793,0.92
11794,0.0
11795,0.0
11796,0.28
11797,0.4
11798,0.0
11799,0.48
11800,0.68
11801,0.16
11802,0.0
11803,0.0
11804,1.0
11805,0.12
11806,0.16
11807,0.28
11808,0.24
11809,0.0
11810,0.0
11811,0.36
11812,0.8
11813,0.04
11814,0.52
11815,0.2
11816,0.64
11817,0.16
11818,0.72
11819,0.32
11820,0.4
11821,0.0
11822,0.24
11823,0.2
11824,0.08
11825,0.2
11826,0.72
11827,0.84
11828,0.32
11829,0.0
11830,0.0
11831,0.08
11832,0.72
11833,0.0
11834,0.0
11835,0.08
11836,0.0
11837,0.88
11838,0.04
11839,1.0
11840,0.36
11841,0.0
11842,0.0
11843,0.28
11844,0.12
11845,0.88
11846,0.16
11847,0.44
11848,0.0
11849,0.28
11850,0.2
11851,0.68
11852,0.48
11853,0.12
11854,0.76
11855,0.56
11856,0.0
11857,0.72
11858,0.0
11859,0.0
11860,0.0
11861,0.04
11862,0.28
11863,0.04
11864,0.76
11865,0.16
11866,0.0
11867,0.6
11868,0.96
11869,0.0
11870,0.8
11871,0.0
11872,0.56
11873,0.52
11874,0.08
11875,0.24
11876,0.48
11877,0.8
11878,0.72
11879,0.76
11880,0.64
11881,0.0
11882,0.08
11883,0.28
11884,0.4
11885,0.0
11886,0.0
11887,0.0
11888,0.52
11889,0.0
11890,0.08
11891,0.32
11892,0.32
11893,0.0
11894,0.4
11895,0.0
11896,0.04
11897,0.0
11898,0.04
11899,0.52
11900,0.0
11901,0.28
11902,0.12
11903,0.0
11904,0.0
11905,0.0
11906,0.16
11907,0.08
11908,0.08
11909,0.88
11910,0.32
11911,0.28
11912,0.24
11913,0.0
11914,0.08
11915,0.92
11916,0.88
11917,0.56
11918,0.04
11919,0.32
11920,0.0
11921,0.0
11922,0.0
11923,0.04
11924,0.44
11925,0.32
11926,0.0
11927,0.0
11928,0.96
11929,0.0
11930,0.0
11931,0.48
11932,0.48
11933,0.84
11934,0.04
11935,0.4
11936,0.12
11937,0.48
11938,0.0
11939,0.0
11940,0.0
11941,0.44
11942,0.88
11943,0.0
11944,0.32
11945,0.48
11946,0.0
11947,0.08
11948,0.88
11949,0.12
11950,0.56
11951,0.0
11952,0.08
11953,0.0
11954,0.4
11955,0.24
11956,0.28
11957,0.64
11958,0.76
11959,0.16
11960,0.2
11961,0.0
11962,0.8
11963,0.0
11964,0.24
11965,0.48
11966,0.0
11967,0.28
11968,0.0
11969,0.68
11970,0.0
11971,0.44
11972,0.0
11973,0.0
11974,0.08
11975,0.0
11976,0.0
11977,0.84
11978,0.32
11979,0.0
11980,0.16
11981,0.0
11982,0.2
11983,0.0
11984,0.08
11985,0.0
11986,0.0
11987,0.4
11988,0.4
11989,0.12
11990,0.0
11991,0.44
11992,0.72
11993,0.36
11994,0.0
11995,0.2
11996,0.04
11997,0.36
11998,0.0
11999,0.0
12000,0.48
12001,0.0
12002,0.04
12003,0.28
12004,0.88
12005,0.96
12006,0.0
12007,0.48
12008,0.64
12009,0.68
12010,0.0
12011,0.0
12012,0.0
12013,0.28
12014,0.24
12015,0.28
12016,0.8
12017,0.04
12018,0.08
12019,0.0
12020,0.08
12021,0.36
12022,0.08
12023,0.0
12024,0.12
12025,0.6
12026,0.0
12027,0.28
12028,0.48
12029,0.0
12030,0.24
12031,0.0
12032,0.08
12033,0.0
12034,0.0
12035,0.0
12036,0.8
12037,0.36
12038,0.6
12039,0.8
12040,0.0
12041,0.08
12042,0.16
12043,0.2
12044,0.8
12045,0.0
12046,0.04
12047,0.12
12048,0.0
12049,0.2
12050,0.48
12051,0.12
12052,0.0
12053,1.0
12054,0.28
12055,0.4
12056,0.12
12057,0.0
12058,0.0
12059,0.44
12060,0.04
12061,0.04
12062,0.04
12063,0.04
12064,0.48
12065,0.28
12066,0.08
12067,0.04
12068,0.72
12069,0.0
12070,0.08
12071,0.0
12072,0.04
12073,0.48
12074,0.0
12075,0.52
12076,0.04
12077,0.04
12078,0.04
12079,0.84
12080,0.12
12081,0.32
12082,0.04
12083,0.04
12084,0.16
12085,0.56
12086,0.28
12087,0.12
12088,0.0
12089,0.08
12090,0.0
12091,0.32
12092,0.68
12093,0.48
12094,0.24
12095,0.0
12096,0.04
12097,0.0
12098,0.32
12099,0.2
12100,0.2
12101,0.0
12102,0.0
12103,0.4
12104,0.32
12105,0.08
12106,0.28
12107,0.2
12108,0.0
12109,0.52
12110,0.0
12111,0.88
12112,0.16
12113,0.04
12114,0.12
12115,0.0
12116,0.88
12117,0.28
12118,0.0
12119,0.4
12120,0.12
12121,0.52
12122,0.16
12123,0.0
12124,0.52
12125,0.68
12126,0.0
12127,0.92
12128,0.08
12129,0.0
12130,0.0
12131,0.0
12132,0.72
12133,0.72
12134,0.36
12135,0.0
