age,education-num,sex,capital-gain,capital-loss,hours-per-week,wage,marital_status_num,occupation_com_House_Services,occupation_com_Other,occupation_com_Professional,occupation_com_Specialty,occupation_com_Tech/sales,workclass_com_ Government,workclass_com_ Other,workclass_com_ Private,workclass_com_ Self-employed,cap_gain_binary,cap_loss_binary,gdp_pc
28,9,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
43,9,1,0,0,40,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
49,3,1,0,0,40,0,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
25,13,1,0,0,70,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
17,6,1,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
41,13,1,0,0,60,1,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
30,10,1,0,0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
90,14,1,20051,0,60,1,1,0,0,1,0,0,1,0,0,0,1,0,41524.09
25,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
27,11,1,0,0,35,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
29,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
55,10,1,0,0,40,1,1,0,0,0,0,1,0,0,1,0,0,0,12157.0215
31,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
43,11,1,0,0,99,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
63,14,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
46,4,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
59,9,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
42,13,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
26,13,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,10,1,0,0,45,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
20,10,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
19,9,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
61,5,1,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0,0,12173.16
23,9,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
24,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,13,1,7430,0,40,1,0,0,0,0,0,1,0,0,1,0,1,0,34025.8165
42,9,1,0,0,12,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
31,8,1,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
31,9,1,0,0,55,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
63,13,1,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
29,11,1,0,1590,64,0,0,0,0,0,0,1,1,0,0,0,0,1,41524.09
43,13,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
22,13,1,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,2075.4292
17,7,1,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
23,13,1,0,2231,40,1,0,0,1,0,0,0,0,0,0,1,0,1,41524.09
35,5,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
32,9,1,0,0,28,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
50,13,1,15024,0,60,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
25,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,12157.0215
26,14,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
32,13,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
29,11,1,0,0,50,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
57,10,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
90,14,1,0,0,50,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
35,11,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
31,10,1,0,0,60,1,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
60,9,1,0,0,33,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
21,11,1,0,1579,40,0,1,0,1,0,0,0,0,0,1,0,0,1,41524.09
71,14,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
22,11,1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
50,9,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
37,10,1,0,0,45,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
23,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,2075.4292
74,9,1,0,0,30,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
67,10,1,0,1844,70,0,1,0,0,0,0,1,0,0,1,0,0,1,41524.09
59,10,1,0,0,43,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
28,9,1,0,1740,40,0,1,0,0,0,1,0,0,0,1,0,0,1,41524.09
45,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
63,10,1,0,0,20,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
39,13,1,0,0,63,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
33,10,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
32,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,12157.0215
34,13,1,0,1977,45,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
39,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
29,14,1,0,0,36,0,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
22,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
53,13,1,13550,0,43,1,0,0,0,0,0,1,0,0,1,0,1,0,41524.09
46,11,1,0,0,42,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
51,10,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,15,1,2354,0,99,0,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
56,9,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
27,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
52,5,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,2613.57635
39,13,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
45,10,1,7688,0,40,1,1,0,0,1,0,0,1,0,0,0,1,0,41524.09
37,10,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
46,3,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,33838.861000000004
35,8,1,0,0,50,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,9,1,0,0,50,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
48,13,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
32,9,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
18,6,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
20,10,1,0,0,32,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
19,9,1,0,0,25,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
21,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,12157.0215
56,7,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
28,13,1,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,0,5478.5869
45,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
32,11,1,0,0,45,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,13,1,0,0,12,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
55,9,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
34,10,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
33,14,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
36,13,1,0,0,55,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
25,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
28,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
39,13,1,7298,0,55,1,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
53,6,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,7920.87085
47,9,1,3325,0,45,0,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
49,11,1,0,0,60,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
22,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
31,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,10,1,0,0,80,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
19,9,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
37,9,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
60,9,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,12504.5225
23,10,1,0,0,25,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
44,15,1,99999,0,65,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
54,9,1,0,0,35,0,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
23,9,1,0,0,38,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
21,10,1,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
19,10,1,0,0,25,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
51,13,1,0,0,20,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
41,13,1,7688,0,50,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
61,10,1,15024,0,18,1,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
19,6,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
22,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
22,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
49,4,1,0,0,32,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
35,6,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
38,10,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
29,9,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
56,11,1,0,0,45,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
41,10,1,0,0,80,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
62,14,1,0,0,45,1,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
27,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,32159.551
55,9,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,29865.442000000006
25,9,1,4416,0,42,0,0,0,0,0,0,1,0,0,1,0,1,0,41524.09
33,13,1,15024,0,75,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
26,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
43,9,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
53,14,1,0,0,40,1,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
43,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
56,9,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
25,13,1,0,0,50,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
60,14,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
28,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
21,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,13701.804500000002
40,13,1,2977,0,40,0,0,0,1,0,0,0,0,0,1,0,1,0,41524.09
29,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
25,9,1,0,0,80,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
18,7,1,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
32,12,1,0,0,35,0,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
27,2,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,6615.4038
48,9,1,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
55,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,29865.442000000006
33,13,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
21,10,1,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
43,9,1,0,0,30,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
35,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
39,13,1,0,0,35,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
19,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
25,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,10,1,0,0,72,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
27,12,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
39,9,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
69,6,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,4118.766
20,10,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
37,3,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
43,13,1,0,0,39,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
62,9,1,0,0,48,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
34,14,1,0,0,40,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
31,10,1,0,0,48,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
42,16,1,8614,0,60,1,0,0,0,1,0,0,1,0,0,0,1,0,41524.09
26,9,1,0,0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
39,10,1,0,0,75,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
25,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
54,10,1,0,0,30,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
44,14,1,0,0,60,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
34,14,1,7688,0,38,1,1,0,0,1,0,0,1,0,0,0,1,0,41524.09
21,10,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
50,3,1,0,0,55,0,1,1,0,0,0,0,0,0,1,0,0,0,12157.0215
33,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
40,12,1,0,0,40,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
44,14,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
33,12,1,0,0,56,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
21,10,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
35,13,1,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
43,10,1,7298,0,40,1,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
57,6,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
51,14,1,0,0,45,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
29,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
51,9,1,0,0,40,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
35,9,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
18,7,1,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
58,6,1,0,0,50,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
57,10,1,0,0,40,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
19,9,1,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
37,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
38,9,1,0,0,44,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
45,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
27,10,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,1125.91535
64,4,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
38,10,1,0,0,72,0,1,0,0,0,0,1,1,0,0,0,0,0,41524.09
30,9,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,13,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
18,6,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
60,9,1,0,0,40,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
30,9,1,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
47,10,1,7688,0,40,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
39,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
42,10,1,7298,0,45,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
27,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
33,13,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
54,13,1,0,0,50,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
58,10,1,0,0,35,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
45,13,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
59,10,1,0,0,50,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
29,12,1,0,0,50,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
27,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
44,14,1,0,0,20,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
44,9,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,10,1,0,0,70,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
27,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,13,1,0,0,55,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
55,11,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
32,11,1,0,0,60,0,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
31,11,1,0,0,45,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
57,15,1,99999,0,60,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
30,13,1,0,0,45,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
78,9,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
28,13,1,0,0,48,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
30,10,1,0,2258,40,0,0,0,0,0,0,1,0,0,0,1,0,1,12157.0215
29,14,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
66,9,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
60,9,1,0,0,45,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
31,13,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
26,9,1,2597,0,40,0,0,0,0,0,1,0,0,0,1,0,1,0,41524.09
24,9,1,0,0,45,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
29,13,1,0,0,50,1,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
44,9,1,0,0,45,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
34,13,1,0,0,55,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
59,13,1,0,1902,43,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
23,13,1,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
23,7,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,4118.766
55,11,1,0,0,35,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
39,9,1,0,0,40,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
39,7,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
57,4,1,0,0,75,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
39,11,1,0,0,48,1,1,0,0,0,0,1,1,0,0,0,0,0,41524.09
47,9,1,0,0,38,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
53,16,1,0,0,50,1,1,0,1,0,0,0,1,0,0,0,0,0,41524.09
23,10,1,0,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
35,14,1,0,0,50,1,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
44,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
28,9,1,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,12504.5225
23,9,1,0,0,45,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
32,9,1,0,0,25,0,1,0,1,0,0,0,0,0,1,0,0,0,31465.9995
49,10,1,0,0,50,1,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
36,10,1,2174,0,60,0,0,0,0,0,1,0,0,0,1,0,1,0,41524.09
36,9,1,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
41,3,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
21,12,1,0,0,46,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
54,13,1,0,0,40,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
43,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
35,10,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
31,10,1,0,0,50,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,2147.23325
46,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
56,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
45,14,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
21,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
51,14,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
47,10,1,0,0,20,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
42,3,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,12173.16
19,10,1,0,0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
25,13,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
37,14,1,0,0,60,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
35,8,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
40,9,1,0,0,30,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
57,7,1,0,0,15,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
38,9,1,0,0,50,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
48,6,1,0,0,38,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
34,10,1,0,0,34,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
46,10,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0,0,41524.09
30,9,1,0,0,38,0,0,0,1,0,0,0,0,0,1,0,0,0,12157.0215
45,14,1,0,0,50,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
32,13,1,0,0,50,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
35,9,1,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
62,10,1,8614,0,39,1,0,0,0,0,1,0,0,0,1,0,1,0,41524.09
56,9,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
50,11,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
25,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
41,10,1,0,0,33,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
35,9,1,0,0,27,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
33,10,1,0,0,41,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
38,12,1,0,1902,40,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
37,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
56,9,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
19,4,1,0,1602,32,0,0,0,0,0,1,0,0,0,1,0,0,1,41524.09
31,5,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
53,9,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0,0,12157.0215
33,9,1,0,0,35,0,0,1,0,0,0,0,0,0,1,0,0,0,12173.16
72,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
54,9,1,0,0,50,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
30,13,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
51,16,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
30,9,1,0,1848,50,1,1,0,0,0,1,0,0,0,1,0,0,1,41524.09
30,13,1,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
32,10,1,0,0,16,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
30,10,1,0,0,50,1,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
35,14,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
40,10,1,0,0,44,1,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
38,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
19,6,1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
32,10,1,0,0,44,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
49,14,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
76,13,1,0,0,10,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
60,13,1,0,0,35,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
60,5,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
55,16,1,0,0,80,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
